district,year,week,temp,rainfall,humidity
Dhaka,1985,47,23,0,69
Dhaka,1985,48,22,0,71
Dhaka,1985,49,21,0,70
Dhaka,1985,50,21,0,68
Dhaka,1985,51,21,0,69
Dhaka,1985,52,21,10,72
Dhaka,1986,1,17,0,79
Dhaka,1986,2,20,0,73
Dhaka,1986,3,18,22,74
Dhaka,1986,4,20,0,65
Dhaka,1986,5,22,0,66
Dhaka,1986,6,22,0,60
Dhaka,1986,7,23,0,65
Dhaka,1986,8,22,0,56
Dhaka,1986,9,23,0,52
Dhaka,1986,10,25,9,59
Dhaka,1986,11,29,10,56
Dhaka,1986,12,27,0,51
Dhaka,1986,13,29,4,53
Dhaka,1986,14,27,66,71
Dhaka,1986,15,28,24,74
Dhaka,1986,16,30,35,73
Dhaka,1986,17,27,118,77
Dhaka,1986,18,27,23,78
Dhaka,1986,19,27,36,74
Dhaka,1986,20,27,54,80
Dhaka,1986,21,29,62,75
Dhaka,1986,22,30,20,72
Dhaka,1986,23,31,23,77
Dhaka,1986,24,30,61,82
Dhaka,1986,25,29,21,84
Dhaka,1986,26,28,78,89
Dhaka,1986,27,29,221,84
Dhaka,1986,28,29,30,83
Dhaka,1986,29,29,24,83
Dhaka,1986,30,27,247,90
Dhaka,1986,31,29,44,82
Dhaka,1986,32,30,56,79
Dhaka,1986,33,29,28,83
Dhaka,1986,34,29,44,84
Dhaka,1986,35,29,46,83
Dhaka,1986,36,29,43,82
Dhaka,1986,37,28,158,86
Dhaka,1986,38,29,8,82
Dhaka,1986,39,25,435,88
Dhaka,1986,40,26,109,90
Dhaka,1986,41,27,137,86
Dhaka,1986,42,27,34,82
Dhaka,1986,43,27,0,74
Dhaka,1986,44,27,0,73
Dhaka,1986,45,25,81,81
Dhaka,1986,46,23,91,81
Dhaka,1986,47,23,0,77
Dhaka,1986,48,23,0,75
Dhaka,1986,49,21,0,77
Dhaka,1986,50,21,0,76
Dhaka,1986,51,21,0,73
Dhaka,1986,52,19,0,75
Dhaka,1987,1,17,3,74
Dhaka,1987,2,19,0,75
Dhaka,1987,3,20,4,72
Dhaka,1987,4,18,0,76
Dhaka,1987,5,21,0,68
Dhaka,1987,6,21,0,72
Dhaka,1987,7,22,0,65
Dhaka,1987,8,24,0,63
Dhaka,1987,9,25,0,60
Dhaka,1987,10,24,15,60
Dhaka,1987,11,23,2,74
Dhaka,1987,12,27,16,67
Dhaka,1987,13,30,0,58
Dhaka,1987,14,30,0,71
Dhaka,1987,15,29,16,72
Dhaka,1987,16,29,85,71
Dhaka,1987,17,26,114,76
Dhaka,1987,18,24,82,82
Dhaka,1987,19,27,3,76
Dhaka,1987,20,32,1,68
Dhaka,1987,21,31,25,76
Dhaka,1987,22,31,13,74
Dhaka,1987,23,29,168,85
Dhaka,1987,24,30,16,83
Dhaka,1987,25,30,43,82
Dhaka,1987,26,30,89,84
Dhaka,1987,27,30,53,83
Dhaka,1987,28,28,123,87
Dhaka,1987,29,29,60,88
Dhaka,1987,30,28,184,91
Dhaka,1987,31,27,278,91
Dhaka,1987,32,29,3,80
Dhaka,1987,33,29,15,81
Dhaka,1987,34,29,79,85
Dhaka,1987,35,28,193,88
Dhaka,1987,36,29,47,83
Dhaka,1987,37,29,48,83
Dhaka,1987,38,30,25,81
Dhaka,1987,39,28,192,88
Dhaka,1987,40,29,52,80
Dhaka,1987,41,28,56,84
Dhaka,1987,42,29,0,79
Dhaka,1987,43,27,48,76
Dhaka,1987,44,27,0,73
Dhaka,1987,45,26,0,74
Dhaka,1987,46,26,0,74
Dhaka,1987,47,23,7,74
Dhaka,1987,48,24,0,71
Dhaka,1987,49,22,0,76
Dhaka,1987,50,21,2,76
Dhaka,1987,51,21,31,78
Dhaka,1987,52,20,0,72
Dhaka,1987,53,19,0,75
Dhaka,1988,1,21,0,76
Dhaka,1988,2,20,0,74
Dhaka,1988,3,19,0,70
Dhaka,1988,4,19,0,62
Dhaka,1988,5,21,0,65
Dhaka,1988,6,23,0,65
Dhaka,1988,7,23,6,66
Dhaka,1988,8,23,38,72
Dhaka,1988,9,25,38,73
Dhaka,1988,10,26,12,73
Dhaka,1988,11,25,24,73
Dhaka,1988,12,27,0,62
Dhaka,1988,13,29,0,63
Dhaka,1988,14,31,0,70
Dhaka,1988,15,29,152,74
Dhaka,1988,16,28,78,76
Dhaka,1988,17,28,52,77
Dhaka,1988,18,29,6,74
Dhaka,1988,19,29,63,79
Dhaka,1988,20,28,169,85
Dhaka,1988,21,30,187,83
Dhaka,1988,22,29,141,79
Dhaka,1988,23,28,131,83
Dhaka,1988,24,27,255,89
Dhaka,1988,25,28,96,88
Dhaka,1988,26,29,51,85
Dhaka,1988,27,27,139,91
Dhaka,1988,28,29,62,84
Dhaka,1988,29,29,22,82
Dhaka,1988,30,30,26,81
Dhaka,1988,31,29,16,82
Dhaka,1988,32,29,53,87
Dhaka,1988,33,29,10,82
Dhaka,1988,34,29,49,85
Dhaka,1988,35,29,73,84
Dhaka,1988,36,28,105,87
Dhaka,1988,37,29,25,83
Dhaka,1988,38,31,26,77
Dhaka,1988,39,30,15,80
Dhaka,1988,40,28,34,79
Dhaka,1988,41,29,9,78
Dhaka,1988,42,27,164,82
Dhaka,1988,43,27,0,72
Dhaka,1988,44,26,0,73
Dhaka,1988,45,25,0,73
Dhaka,1988,46,24,0,71
Dhaka,1988,47,24,1,70
Dhaka,1988,48,22,155,90
Dhaka,1988,49,22,0,78
Dhaka,1988,50,21,0,77
Dhaka,1988,51,21,0,76
Dhaka,1988,52,20,0,77
Dhaka,1989,1,20,0,74
Dhaka,1989,2,17,0,67
Dhaka,1989,3,17,0,65
Dhaka,1989,4,18,0,66
Dhaka,1989,5,20,0,69
Dhaka,1989,6,22,0,60
Dhaka,1989,7,23,31,65
Dhaka,1989,8,20,1,63
Dhaka,1989,9,24,0,57
Dhaka,1989,10,25,0,58
Dhaka,1989,11,27,0,59
Dhaka,1989,12,29,0,60
Dhaka,1989,13,27,0,61
Dhaka,1989,14,29,0,56
Dhaka,1989,15,30,6,69
Dhaka,1989,16,31,0,70
Dhaka,1989,17,29,79,75
Dhaka,1989,18,31,2,76
Dhaka,1989,19,31,28,71
Dhaka,1989,20,28,50,81
Dhaka,1989,21,29,88,82
Dhaka,1989,22,29,124,82
Dhaka,1989,23,30,113,80
Dhaka,1989,24,28,118,85
Dhaka,1989,25,29,11,79
Dhaka,1989,26,29,61,83
Dhaka,1989,27,29,63,86
Dhaka,1989,28,29,116,86
Dhaka,1989,29,30,26,79
Dhaka,1989,30,28,94,84
Dhaka,1989,31,29,3,81
Dhaka,1989,32,29,24,81
Dhaka,1989,33,30,1,78
Dhaka,1989,34,30,24,78
Dhaka,1989,35,30,16,78
Dhaka,1989,36,29,120,85
Dhaka,1989,37,29,55,84
Dhaka,1989,38,28,25,87
Dhaka,1989,39,28,103,86
Dhaka,1989,40,29,27,83
Dhaka,1989,41,28,61,84
Dhaka,1989,42,27,152,84
Dhaka,1989,43,26,0,78
Dhaka,1989,44,26,0,74
Dhaka,1989,45,24,0,73
Dhaka,1989,46,24,0,74
Dhaka,1989,47,23,0,74
Dhaka,1989,48,22,0,71
Dhaka,1989,49,19,0,71
Dhaka,1989,50,20,0,71
Dhaka,1989,51,20,0,74
Dhaka,1989,52,17,12,78
Dhaka,1990,1,20,0,75
Dhaka,1990,2,17,0,69
Dhaka,1990,3,17,0,65
Dhaka,1990,4,17,0,67
Dhaka,1990,5,20,0,69
Dhaka,1990,6,23,0,61
Dhaka,1990,7,22,6,63
Dhaka,1990,8,20,26,65
Dhaka,1990,9,24,0,58
Dhaka,1990,10,25,0,57
Dhaka,1990,11,26,0,59
Dhaka,1990,12,29,0,61
Dhaka,1990,13,27,0,58
Dhaka,1990,14,30,0,57
Dhaka,1990,15,30,6,69
Dhaka,1990,16,31,0,70
Dhaka,1990,17,29,60,74
Dhaka,1990,18,30,21,77
Dhaka,1990,19,31,0,71
Dhaka,1990,20,28,77,80
Dhaka,1990,21,29,73,81
Dhaka,1990,22,28,117,84
Dhaka,1990,23,30,134,80
Dhaka,1990,24,28,120,86
Dhaka,1990,25,29,11,79
Dhaka,1990,26,29,15,82
Dhaka,1990,27,28,105,87
Dhaka,1990,28,29,120,86
Dhaka,1990,29,30,26,80
Dhaka,1990,30,29,44,83
Dhaka,1990,31,28,53,82
Dhaka,1990,32,29,23,81
Dhaka,1990,33,30,2,78
Dhaka,1990,34,30,24,78
Dhaka,1990,35,30,16,78
Dhaka,1990,36,29,110,84
Dhaka,1990,37,29,65,85
Dhaka,1990,38,28,19,86
Dhaka,1990,39,27,109,87
Dhaka,1990,40,30,26,81
Dhaka,1990,41,27,62,86
Dhaka,1990,42,27,152,84
Dhaka,1990,43,27,0,80
Dhaka,1990,44,26,0,73
Dhaka,1990,45,25,0,72
Dhaka,1990,46,24,0,75
Dhaka,1990,47,23,0,74
Dhaka,1990,48,22,0,72
Dhaka,1990,49,19,0,70
Dhaka,1990,50,19,0,72
Dhaka,1990,51,20,0,72
Dhaka,1990,52,18,12,79
Dhaka,1991,1,19,0,74
Dhaka,1991,2,18,0,70
Dhaka,1991,3,17,0,66
Dhaka,1991,4,17,0,66
Dhaka,1991,5,19,0,68
Dhaka,1991,6,22,0,63
Dhaka,1991,7,22,6,59
Dhaka,1991,8,20,26,67
Dhaka,1991,9,24,0,60
Dhaka,1991,10,25,0,55
Dhaka,1991,11,26,0,60
Dhaka,1991,12,29,0,63
Dhaka,1991,13,27,0,55
Dhaka,1991,14,29,0,58
Dhaka,1991,15,30,6,67
Dhaka,1991,16,31,0,70
Dhaka,1991,17,30,60,72
Dhaka,1991,18,29,21,79
Dhaka,1991,19,32,0,71
Dhaka,1991,20,28,77,80
Dhaka,1991,21,29,69,79
Dhaka,1991,22,28,121,83
Dhaka,1991,23,29,134,81
Dhaka,1991,24,29,120,85
Dhaka,1991,25,29,11,80
Dhaka,1991,26,30,13,80
Dhaka,1991,27,28,99,87
Dhaka,1991,28,28,96,86
Dhaka,1991,29,30,53,81
Dhaka,1991,30,29,9,80
Dhaka,1991,31,28,93,84
Dhaka,1991,32,29,15,80
Dhaka,1991,33,30,10,79
Dhaka,1991,34,30,24,79
Dhaka,1991,35,30,15,77
Dhaka,1991,36,29,111,83
Dhaka,1991,37,29,65,85
Dhaka,1991,38,28,15,85
Dhaka,1991,39,27,113,88
Dhaka,1991,40,30,0,81
Dhaka,1991,41,27,88,87
Dhaka,1991,42,27,152,84
Dhaka,1991,43,27,0,80
Dhaka,1991,44,26,0,73
Dhaka,1991,45,25,0,72
Dhaka,1991,46,24,0,75
Dhaka,1991,47,23,0,73
Dhaka,1991,48,22,0,73
Dhaka,1991,49,20,0,69
Dhaka,1991,50,19,0,73
Dhaka,1991,51,20,0,71
Dhaka,1991,52,18,12,79
Dhaka,1992,1,16,1,72
Dhaka,1992,2,18,0,74
Dhaka,1992,3,18,0,79
Dhaka,1992,4,19,0,77
Dhaka,1992,5,21,17,76
Dhaka,1992,6,20,23,72
Dhaka,1992,7,20,0,68
Dhaka,1992,8,21,6,69
Dhaka,1992,9,22,1,72
Dhaka,1992,10,25,0,54
Dhaka,1992,11,27,0,66
Dhaka,1992,12,27,0,68
Dhaka,1992,13,29,0,59
Dhaka,1992,14,29,0,59
Dhaka,1992,15,30,0,72
Dhaka,1992,16,30,0,69
Dhaka,1992,17,30,0,71
Dhaka,1992,18,27,61,71
Dhaka,1992,19,29,5,76
Dhaka,1992,20,31,9,72
Dhaka,1992,21,28,35,73
Dhaka,1992,22,28,68,81
Dhaka,1992,23,31,0,76
Dhaka,1992,24,29,41,81
Dhaka,1992,25,30,38,77
Dhaka,1992,26,28,53,86
Dhaka,1992,27,29,50,82
Dhaka,1992,28,28,104,85
Dhaka,1992,29,28,82,84
Dhaka,1992,30,29,119,81
Dhaka,1992,31,28,52,83
Dhaka,1992,32,28,107,84
Dhaka,1992,33,30,5,78
Dhaka,1992,34,29,17,83
Dhaka,1992,35,29,32,83
Dhaka,1992,36,30,2,78
Dhaka,1992,37,29,83,80
Dhaka,1992,38,30,3,77
Dhaka,1992,39,29,14,81
Dhaka,1992,40,28,56,81
Dhaka,1992,41,29,11,78
Dhaka,1992,42,28,64,83
Dhaka,1992,43,26,8,78
Dhaka,1992,44,27,0,74
Dhaka,1992,45,26,0,68
Dhaka,1992,46,24,0,72
Dhaka,1992,47,23,0,75
Dhaka,1992,48,22,2,76
Dhaka,1992,49,21,0,76
Dhaka,1992,50,19,0,73
Dhaka,1992,51,18,0,74
Dhaka,1992,52,18,0,72
Dhaka,1992,53,18,0,80
Dhaka,1993,1,20,0,80
Dhaka,1993,2,17,0,70
Dhaka,1993,3,15,0,67
Dhaka,1993,4,19,0,71
Dhaka,1993,5,21,8,68
Dhaka,1993,6,23,0,68
Dhaka,1993,7,24,43,75
Dhaka,1993,8,22,1,63
Dhaka,1993,9,23,0,59
Dhaka,1993,10,26,0,60
Dhaka,1993,11,26,1,53
Dhaka,1993,12,24,87,77
Dhaka,1993,13,26,0,58
Dhaka,1993,14,28,21,62
Dhaka,1993,15,27,47,73
Dhaka,1993,16,28,26,71
Dhaka,1993,17,26,68,83
Dhaka,1993,18,26,191,84
Dhaka,1993,19,27,190,79
Dhaka,1993,20,28,105,75
Dhaka,1993,21,29,19,78
Dhaka,1993,22,29,50,81
Dhaka,1993,23,29,164,81
Dhaka,1993,24,28,230,86
Dhaka,1993,25,29,59,82
Dhaka,1993,26,29,76,84
Dhaka,1993,27,29,63,84
Dhaka,1993,28,29,68,82
Dhaka,1993,29,28,209,89
Dhaka,1993,30,30,8,80
Dhaka,1993,31,29,45,84
Dhaka,1993,32,29,61,82
Dhaka,1993,33,28,93,85
Dhaka,1993,34,28,233,87
Dhaka,1993,35,28,258,86
Dhaka,1993,36,29,5,80
Dhaka,1993,37,29,24,80
Dhaka,1993,38,28,54,83
Dhaka,1993,39,28,77,85
Dhaka,1993,40,29,56,82
Dhaka,1993,41,27,104,87
Dhaka,1993,42,27,55,82
Dhaka,1993,43,26,1,76
Dhaka,1993,44,25,18,81
Dhaka,1993,45,24,0,80
Dhaka,1993,46,24,1,80
Dhaka,1993,47,22,0,76
Dhaka,1993,48,21,0,76
Dhaka,1993,49,21,0,76
Dhaka,1993,50,19,0,75
Dhaka,1993,51,19,0,73
Dhaka,1993,52,19,0,74
Dhaka,1994,1,19,0,74
Dhaka,1994,2,20,0,77
Dhaka,1994,3,18,2,67
Dhaka,1994,4,20,0,72
Dhaka,1994,5,18,29,80
Dhaka,1994,6,20,1,70
Dhaka,1994,7,22,0,61
Dhaka,1994,8,21,35,66
Dhaka,1994,9,24,0,62
Dhaka,1994,10,25,0,57
Dhaka,1994,11,29,0,70
Dhaka,1994,12,28,0,71
Dhaka,1994,13,25,148,81
Dhaka,1994,14,29,0,67
Dhaka,1994,15,29,0,59
Dhaka,1994,16,25,159,81
Dhaka,1994,17,29,9,69
Dhaka,1994,18,30,7,73
Dhaka,1994,19,29,19,74
Dhaka,1994,20,27,169,79
Dhaka,1994,21,29,56,81
Dhaka,1994,22,30,9,79
Dhaka,1994,23,29,35,80
Dhaka,1994,24,28,61,84
Dhaka,1994,25,29,12,81
Dhaka,1994,26,28,162,84
Dhaka,1994,27,29,95,81
Dhaka,1994,28,30,36,77
Dhaka,1994,29,29,12,82
Dhaka,1994,30,30,0,79
Dhaka,1994,31,29,38,82
Dhaka,1994,32,29,101,85
Dhaka,1994,33,29,27,79
Dhaka,1994,34,29,64,82
Dhaka,1994,35,30,12,74
Dhaka,1994,36,28,132,86
Dhaka,1994,37,29,19,80
Dhaka,1994,38,29,6,78
Dhaka,1994,39,29,0,73
Dhaka,1994,40,27,51,84
Dhaka,1994,41,28,4,76
Dhaka,1994,42,27,0,72
Dhaka,1994,43,27,0,73
Dhaka,1994,44,26,14,76
Dhaka,1994,45,25,0,76
Dhaka,1994,46,22,0,74
Dhaka,1994,47,22,0,73
Dhaka,1994,48,21,0,75
Dhaka,1994,49,21,0,71
Dhaka,1994,50,18,0,68
Dhaka,1994,51,18,0,71
Dhaka,1994,52,18,0,70
Dhaka,1995,1,17,0,67
Dhaka,1995,2,18,6,76
Dhaka,1995,3,18,2,69
Dhaka,1995,4,17,0,58
Dhaka,1995,5,19,0,61
Dhaka,1995,6,21,0,71
Dhaka,1995,7,22,16,73
Dhaka,1995,8,22,15,70
Dhaka,1995,9,23,0,63
Dhaka,1995,10,24,0,60
Dhaka,1995,11,26,0,51
Dhaka,1995,12,30,0,52
Dhaka,1995,13,29,0,65
Dhaka,1995,14,29,45,57
Dhaka,1995,15,28,43,70
Dhaka,1995,16,31,0,64
Dhaka,1995,17,32,0,69
Dhaka,1995,18,31,3,69
Dhaka,1995,19,30,3,70
Dhaka,1995,20,28,230,85
Dhaka,1995,21,30,28,79
Dhaka,1995,22,31,0,77
Dhaka,1995,23,30,11,80
Dhaka,1995,24,28,145,87
Dhaka,1995,25,28,74,84
Dhaka,1995,26,30,7,81
Dhaka,1995,27,28,151,87
Dhaka,1995,28,29,38,82
Dhaka,1995,29,29,16,80
Dhaka,1995,30,29,124,85
Dhaka,1995,31,29,74,82
Dhaka,1995,32,29,94,84
Dhaka,1995,33,28,177,85
Dhaka,1995,34,29,21,81
Dhaka,1995,35,30,35,80
Dhaka,1995,36,28,34,85
Dhaka,1995,37,29,8,83
Dhaka,1995,38,29,87,84
Dhaka,1995,39,28,59,84
Dhaka,1995,40,28,4,83
Dhaka,1995,41,29,35,81
Dhaka,1995,42,28,49,82
Dhaka,1995,43,27,0,76
Dhaka,1995,44,26,5,75
Dhaka,1995,45,26,100,80
Dhaka,1995,46,25,0,80
Dhaka,1995,47,22,10,80
Dhaka,1995,48,20,0,75
Dhaka,1995,49,19,0,77
Dhaka,1995,50,19,0,75
Dhaka,1995,51,19,1,79
Dhaka,1995,52,19,0,77
Dhaka,1996,1,19,0,77
Dhaka,1996,2,19,0,72
Dhaka,1996,3,18,0,72
Dhaka,1996,4,18,0,70
Dhaka,1996,5,18,0,68
Dhaka,1996,6,22,0,64
Dhaka,1996,7,21,0,61
Dhaka,1996,8,24,5,71
Dhaka,1996,9,24,16,65
Dhaka,1996,10,26,0,62
Dhaka,1996,11,29,0,67
Dhaka,1996,12,29,8,61
Dhaka,1996,13,27,46,76
Dhaka,1996,14,29,1,65
Dhaka,1996,15,30,0,66
Dhaka,1996,16,31,50,66
Dhaka,1996,17,26,132,77
Dhaka,1996,18,29,28,78
Dhaka,1996,19,30,57,78
Dhaka,1996,20,29,52,78
Dhaka,1996,21,31,6,73
Dhaka,1996,22,28,101,83
Dhaka,1996,23,28,92,81
Dhaka,1996,24,30,80,79
Dhaka,1996,25,28,91,84
Dhaka,1996,26,28,60,87
Dhaka,1996,27,28,122,86
Dhaka,1996,28,29,2,82
Dhaka,1996,29,30,7,81
Dhaka,1996,30,29,76,83
Dhaka,1996,31,29,119,85
Dhaka,1996,32,28,68,86
Dhaka,1996,33,28,69,87
Dhaka,1996,34,28,99,85
Dhaka,1996,35,29,73,82
Dhaka,1996,36,29,63,81
Dhaka,1996,37,30,6,81
Dhaka,1996,38,28,99,87
Dhaka,1996,39,29,75,83
Dhaka,1996,40,29,143,82
Dhaka,1996,41,27,1,75
Dhaka,1996,42,27,0,76
Dhaka,1996,43,27,37,78
Dhaka,1996,44,25,177,84
Dhaka,1996,45,27,0,76
Dhaka,1996,46,23,0,74
Dhaka,1996,47,22,0,76
Dhaka,1996,48,20,0,74
Dhaka,1996,49,22,0,68
Dhaka,1996,50,19,0,73
Dhaka,1996,51,19,0,71
Dhaka,1996,52,19,0,73
Dhaka,1997,1,19,0,72
Dhaka,1997,2,18,0,70
Dhaka,1997,3,17,0,69
Dhaka,1997,4,16,2,69
Dhaka,1997,5,18,1,70
Dhaka,1997,6,19,0,62
Dhaka,1997,7,20,0,61
Dhaka,1997,8,22,6,65
Dhaka,1997,9,23,2,66
Dhaka,1997,10,26,0,61
Dhaka,1997,11,28,1,69
Dhaka,1997,12,28,3,61
Dhaka,1997,13,26,54,71
Dhaka,1997,14,25,27,74
Dhaka,1997,15,25,14,70
Dhaka,1997,16,27,38,75
Dhaka,1997,17,26,40,75
Dhaka,1997,18,28,50,77
Dhaka,1997,19,29,10,75
Dhaka,1997,20,31,0,73
Dhaka,1997,21,29,59,78
Dhaka,1997,22,28,68,80
Dhaka,1997,23,29,33,78
Dhaka,1997,24,29,41,80
Dhaka,1997,25,29,94,84
Dhaka,1997,26,29,79,83
Dhaka,1997,27,29,61,85
Dhaka,1997,28,27,247,91
Dhaka,1997,29,29,46,85
Dhaka,1997,30,29,94,84
Dhaka,1997,31,29,114,84
Dhaka,1997,32,29,76,84
Dhaka,1997,33,28,79,86
Dhaka,1997,34,29,14,80
Dhaka,1997,35,30,49,83
Dhaka,1997,36,28,85,86
Dhaka,1997,37,28,54,84
Dhaka,1997,38,29,33,86
Dhaka,1997,39,27,229,88
Dhaka,1997,40,27,41,83
Dhaka,1997,41,28,28,79
Dhaka,1997,42,26,0,76
Dhaka,1997,43,26,0,74
Dhaka,1997,44,25,0,75
Dhaka,1997,45,25,0,73
Dhaka,1997,46,24,1,79
Dhaka,1997,47,23,0,74
Dhaka,1997,48,24,0,74
Dhaka,1997,49,21,0,77
Dhaka,1997,50,19,22,84
Dhaka,1997,51,18,0,80
Dhaka,1997,52,17,0,80
Dhaka,1998,1,18,0,75
Dhaka,1998,2,14,0,87
Dhaka,1998,3,19,0,75
Dhaka,1998,4,17,48,73
Dhaka,1998,5,20,1,72
Dhaka,1998,6,19,0,68
Dhaka,1998,7,21,0,65
Dhaka,1998,8,23,1,71
Dhaka,1998,9,24,3,65
Dhaka,1998,10,23,30,61
Dhaka,1998,11,25,1,63
Dhaka,1998,12,27,0,56
Dhaka,1998,13,24,39,70
Dhaka,1998,14,25,13,69
Dhaka,1998,15,28,44,76
Dhaka,1998,16,28,10,75
Dhaka,1998,17,26,106,79
Dhaka,1998,18,28,34,78
Dhaka,1998,19,28,71,79
Dhaka,1998,20,30,5,70
Dhaka,1998,21,31,0,73
Dhaka,1998,22,28,313,87
Dhaka,1998,23,31,5,80
Dhaka,1998,24,31,25,80
Dhaka,1998,25,31,2,80
Dhaka,1998,26,30,50,82
Dhaka,1998,27,30,28,82
Dhaka,1998,28,29,52,87
Dhaka,1998,29,28,346,92
Dhaka,1998,30,29,90,87
Dhaka,1998,31,30,12,80
Dhaka,1998,32,29,64,84
Dhaka,1998,33,28,248,88
Dhaka,1998,34,29,136,85
Dhaka,1998,35,29,86,86
Dhaka,1998,36,29,52,85
Dhaka,1998,37,28,22,84
Dhaka,1998,38,29,92,85
Dhaka,1998,39,30,50,82
Dhaka,1998,40,28,76,85
Dhaka,1998,41,30,2,79
Dhaka,1998,42,29,29,83
Dhaka,1998,43,28,21,81
Dhaka,1998,44,27,2,78
Dhaka,1998,45,26,1,77
Dhaka,1998,46,25,0,77
Dhaka,1998,47,27,5,76
Dhaka,1998,48,23,77,80
Dhaka,1998,49,22,0,76
Dhaka,1998,50,22,0,79
Dhaka,1998,51,20,0,75
Dhaka,1998,52,19,0,74
Dhaka,1998,53,19,0,76
Dhaka,1999,1,19,0,73
Dhaka,1999,2,17,0,75
Dhaka,1999,3,19,0,71
Dhaka,1999,4,20,0,68
Dhaka,1999,5,22,0,64
Dhaka,1999,6,23,0,68
Dhaka,1999,7,23,0,63
Dhaka,1999,8,25,0,61
Dhaka,1999,9,25,0,55
Dhaka,1999,10,29,0,57
Dhaka,1999,11,27,0,53
Dhaka,1999,12,29,0,59
Dhaka,1999,13,30,0,66
Dhaka,1999,14,29,3,69
Dhaka,1999,15,31,0,65
Dhaka,1999,16,31,18,70
Dhaka,1999,17,32,0,69
Dhaka,1999,18,29,105,75
Dhaka,1999,19,27,211,79
Dhaka,1999,20,28,67,79
Dhaka,1999,21,29,45,83
Dhaka,1999,22,30,1,79
Dhaka,1999,23,30,49,80
Dhaka,1999,24,30,2,78
Dhaka,1999,25,27,258,89
Dhaka,1999,26,28,152,88
Dhaka,1999,27,28,130,87
Dhaka,1999,28,29,125,85
Dhaka,1999,29,29,121,84
Dhaka,1999,30,29,64,83
Dhaka,1999,31,29,11,81
Dhaka,1999,32,28,89,89
Dhaka,1999,33,29,52,82
Dhaka,1999,34,28,120,85
Dhaka,1999,35,29,30,81
Dhaka,1999,36,28,55,85
Dhaka,1999,37,29,55,83
Dhaka,1999,38,27,225,87
Dhaka,1999,39,28,12,83
Dhaka,1999,40,28,89,82
Dhaka,1999,41,28,50,83
Dhaka,1999,42,27,204,86
Dhaka,1999,43,28,15,78
Dhaka,1999,44,26,13,80
Dhaka,1999,45,24,0,74
Dhaka,1999,46,23,0,75
Dhaka,1999,47,22,0,72
Dhaka,1999,48,21,0,74
Dhaka,1999,49,22,0,75
Dhaka,1999,50,21,0,65
Dhaka,1999,51,20,0,70
Dhaka,1999,52,19,0,70
Dhaka,2000,1,15,0,83
Dhaka,2000,2,20,1,68
Dhaka,2000,3,19,2,67
Dhaka,2000,4,20,10,69
Dhaka,2000,5,21,39,77
Dhaka,2000,6,21,5,64
Dhaka,2000,7,20,0,56
Dhaka,2000,8,21,0,50
Dhaka,2000,9,24,2,65
Dhaka,2000,10,25,0,64
Dhaka,2000,11,24,170,68
Dhaka,2000,12,26,0,49
Dhaka,2000,13,28,0,64
Dhaka,2000,14,29,0,71
Dhaka,2000,15,28,46,68
Dhaka,2000,16,28,41,73
Dhaka,2000,17,26,102,81
Dhaka,2000,18,27,70,75
Dhaka,2000,19,30,0,70
Dhaka,2000,20,28,224,78
Dhaka,2000,21,27,243,85
Dhaka,2000,22,29,72,77
Dhaka,2000,23,28,57,84
Dhaka,2000,24,29,39,79
Dhaka,2000,25,28,57,83
Dhaka,2000,26,30,11,73
Dhaka,2000,27,30,34,76
Dhaka,2000,28,29,48,80
Dhaka,2000,29,27,93,86
Dhaka,2000,30,29,22,79
Dhaka,2000,31,29,278,85
Dhaka,2000,32,29,10,80
Dhaka,2000,33,29,51,80
Dhaka,2000,34,30,10,76
Dhaka,2000,35,29,83,82
Dhaka,2000,36,29,22,80
Dhaka,2000,37,29,35,80
Dhaka,2000,38,27,85,86
Dhaka,2000,39,29,5,75
Dhaka,2000,40,28,26,82
Dhaka,2000,41,29,23,79
Dhaka,2000,42,29,5,77
Dhaka,2000,43,25,218,84
Dhaka,2000,44,26,1,74
Dhaka,2000,45,25,0,72
Dhaka,2000,46,24,0,69
Dhaka,2000,47,24,0,76
Dhaka,2000,48,21,0,69
Dhaka,2000,49,20,0,68
Dhaka,2000,50,20,0,72
Dhaka,2000,51,20,0,72
Dhaka,2000,52,20,0,65
Dhaka,2001,1,18,0,71
Dhaka,2001,2,17,0,60
Dhaka,2001,3,20,0,58
Dhaka,2001,4,18,0,58
Dhaka,2001,5,21,0,65
Dhaka,2001,6,20,0,55
Dhaka,2001,7,23,0,61
Dhaka,2001,8,24,1,67
Dhaka,2001,9,25,1,58
Dhaka,2001,10,24,0,53
Dhaka,2001,11,27,7,51
Dhaka,2001,12,28,1,53
Dhaka,2001,13,28,24,68
Dhaka,2001,14,29,16,66
Dhaka,2001,15,29,0,71
Dhaka,2001,16,29,26,63
Dhaka,2001,17,30,4,63
Dhaka,2001,18,26,86,79
Dhaka,2001,19,26,163,84
Dhaka,2001,20,30,6,72
Dhaka,2001,21,29,97,77
Dhaka,2001,22,28,72,81
Dhaka,2001,23,28,137,87
Dhaka,2001,24,28,142,83
Dhaka,2001,25,28,63,83
Dhaka,2001,26,29,62,82
Dhaka,2001,27,30,2,74
Dhaka,2001,28,29,38,82
Dhaka,2001,29,29,27,81
Dhaka,2001,30,28,70,87
Dhaka,2001,31,29,95,85
Dhaka,2001,32,29,81,80
Dhaka,2001,33,30,19,79
